city,name,img,building_page-href,height,date_start,date_end,floors,tags,description
Tokyo,The Tower Grandia,http://skyscraperpage.com/diagrams/images/67800.gif,http://skyscraperpage.com/cities/?buildingID=30788,455 ft,null,2004,38,Building Uses - residential; Structural Types - highrise,
Tokyo,River City 21 Skylight Tower,http://skyscraperpage.com/diagrams/images/77539.gif,http://skyscraperpage.com/cities/?buildingID=6517,456 ft,null,1990,40,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
- Architect: Nihon Sekkei

"
Tokyo,Shinagawa Intercity Tower B,http://skyscraperpage.com/diagrams/images/61582.gif,http://skyscraperpage.com/cities/?buildingID=7415,459 ft,1995,1998,32,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - stone,
Tokyo,Shinagawa Intercity Tower C,http://skyscraperpage.com/diagrams/images/61581.gif,http://skyscraperpage.com/cities/?buildingID=7416,459 ft,1995,1998,32,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel,
Tokyo,World City Towers Breeze Tower,http://skyscraperpage.com/diagrams/images/71298.gif,http://skyscraperpage.com/cities/?buildingID=36814,459 ft,2004,2007,43,Building Uses - residential; Structural Types - highrise,"Description
Architect: Shimizu Corporation

Structural: Shimizu Corporation, P.S. Mitsubishi Construction Co. Ltd., Seibu Construction Co. Ltd.

"
Tokyo,World City Towers Capital Tower,http://skyscraperpage.com/diagrams/images/71297.gif,http://skyscraperpage.com/cities/?buildingID=36813,459 ft,2004,2007,43,Building Uses - residential; Structural Types - highrise,"Description
Architect: Shimizu Corporation

Structural: Shimizu Corporation, P.S. Mitsubishi Construction Co. Ltd., Seibu Construction Co. Ltd.

"
Tokyo,Sumitomo Fudosan Nishi-Shinjuku Building,http://skyscraperpage.com/diagrams/images/61459.gif,http://skyscraperpage.com/cities/?buildingID=59087,459 ft,2006,2009,33,Building Uses - mixed use - office - residential; Structural Types - highrise,"Description
Architect: Nikken Sekkei, P.T.Morimura & Associates

Structural: Taisei Corporation

"
Tokyo,ThinkPark Tower,http://skyscraperpage.com/diagrams/images/65997.gif,http://skyscraperpage.com/cities/?buildingID=36817,461 ft,2004,2007,30,Building Uses - office; Structural Types - highrise; Materials - glass,
Tokyo,City Tower Shinagawa,http://skyscraperpage.com/diagrams/images/67825.gif,http://skyscraperpage.com/cities/?buildingID=40782,462 ft,2006,2008,43,Building Uses - residential; Structural Types - highrise,
Tokyo,Akasaka Park Building,http://skyscraperpage.com/diagrams/images/84724.gif,http://skyscraperpage.com/cities/?buildingID=22006,463 ft,null,1993,30,Building Uses - office; Structural Types - highrise,
Tokyo,Shirokane Tower,http://skyscraperpage.com/diagrams/images/67878.gif,http://skyscraperpage.com/cities/?buildingID=32661,466 ft,2002,2005,42,Building Uses - residential; Structural Types - highrise,
Tokyo,Mizuho Bank Headquarters,http://skyscraperpage.com/diagrams/images/59638.gif,http://skyscraperpage.com/cities/?buildingID=22004,468 ft,1977,1980,32,Building Uses - office; Structural Types - highrise; Architectural Style - modern,
Tokyo,Shinagawa V-Tower,http://skyscraperpage.com/diagrams/images/52171.gif,http://skyscraperpage.com/cities/?buildingID=27924,469 ft,null,2003,43,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
- Architect: Obayashi Gumi Corporation, Matsuda-Hirata Co., Ltd, MHS Planners 



- Part of the Shinagawa Grand Commons complex.

"
Tokyo,Apple Tower,http://skyscraperpage.com/diagrams/images/40824.gif,http://skyscraperpage.com/cities/?buildingID=36808,469 ft,2005,2007,44,Building Uses - residential; Structural Types - highrise,
Tokyo,Sumitomo Fudosan Aobadai Tower,http://skyscraperpage.com/diagrams/images/77482.gif,http://skyscraperpage.com/cities/?buildingID=42941,474 ft,2006,2009,34,Building Uses - residential; Structural Types - highrise,
Tokyo,Shinagawa Intercity Tower A,http://skyscraperpage.com/diagrams/images/85013.gif,http://skyscraperpage.com/cities/?buildingID=7414,474 ft,null,1998,32,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel,
Tokyo,Hotel New Otani Tokyo Tower,http://skyscraperpage.com/diagrams/images/76589.gif,http://skyscraperpage.com/cities/?buildingID=22002,474 ft,null,1974,40,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern,
Tokyo,River City 21 East Towers II,http://skyscraperpage.com/diagrams/images/5414.gif,http://skyscraperpage.com/cities/?buildingID=5416,475 ft,1997,2000,43,Building Uses - residential; Structural Types - highrise,
Tokyo,NTT DoCoMo Shinagawa Building,http://skyscraperpage.com/diagrams/images/38271.gif,http://skyscraperpage.com/cities/?buildingID=27346,476 ft,2000,2003,29,Building Uses - office; Structural Types - highrise - hole; Architectural Style - brutalist - modern; Materials - glass - steel - concrete,"Description
- Architect: NTT Power and Building Facilities

"
Tokyo,Ginza Kabukiza,http://skyscraperpage.com/diagrams/images/74888.gif,http://skyscraperpage.com/cities/?buildingID=101671,476 ft,null,2013,29,Building Uses - mixed use - office - theatre; Structural Types - highrise; Architectural Style - art deco - modern; Materials - glass - steel - brick,
Tokyo,Bunkyo Civic Center,http://skyscraperpage.com/diagrams/images/40037.gif,http://skyscraperpage.com/cities/?buildingID=27779,478 ft,null,1994,28,Building Uses - city hall - conference - observation; Structural Types - highrise - landing pad; Architectural Style - postmodern,
Tokyo,Tokyo Sankei New Building,http://skyscraperpage.com/diagrams/images/51183.gif,http://skyscraperpage.com/cities/?buildingID=27975,479 ft,1997,2000,31,Building Uses - office; Structural Types - highrise - narrow base; Architectural Style - modern; Materials - glass - steel - concrete,"Description
- Architect: Takenaka Corporation (Tokyo)

"
Tokyo,Saint Lukes Residence Tower,http://skyscraperpage.com/diagrams/images/66006.gif,http://skyscraperpage.com/cities/?buildingID=1697,479 ft,1990,1994,38,Building Uses - residential; Structural Types - highrise,
Tokyo,Fujisoft Akihabara Building,http://skyscraperpage.com/diagrams/images/77140.gif,http://skyscraperpage.com/cities/?buildingID=30775,481 ft,2004,2007,31,Building Uses - office - retail; Structural Types - highrise,"Description
Architect: Obayashi Corporation, Kume Sekkei

Structural: Obayashi Corporation, Nishimatsu Construction Co., Ltd.

"
Tokyo,Meiji Yasuda Seimei Building,http://skyscraperpage.com/diagrams/images/39374.gif,http://skyscraperpage.com/cities/?buildingID=32487,482 ft,null,2004,30,Building Uses - office; Structural Types - highrise,
Tokyo,Toyosu Center Building Annex,http://skyscraperpage.com/diagrams/images/43408.gif,http://skyscraperpage.com/cities/?buildingID=36801,484 ft,2004,2006,33,Building Uses - office; Structural Types - highrise,
Tokyo,Akihabara Dai Building,http://skyscraperpage.com/diagrams/images/45545.gif,http://skyscraperpage.com/cities/?buildingID=30033,484 ft,2003,2005,31,Building Uses - office - restaurant - retail; Structural Types - highrise,
Tokyo,Marunouchi Kitaguchi Building,http://skyscraperpage.com/diagrams/images/39272.gif,http://skyscraperpage.com/cities/?buildingID=32486,484 ft,2001,2004,29,Building Uses - office; Structural Types - highrise - landing pad,
Tokyo,Canon S Tower,http://skyscraperpage.com/diagrams/images/22405.gif,http://skyscraperpage.com/cities/?buildingID=27923,485 ft,2000,2003,29,Building Uses - office; Structural Types - highrise - landing pad,"Description
Part of the Shinagawa Grand Commons complex

"
Tokyo,Mitsubishi Heavy Industries Building,http://skyscraperpage.com/diagrams/images/23390.gif,http://skyscraperpage.com/cities/?buildingID=5661,487 ft,2000,2003,28,Building Uses - office; Structural Types - highrise - landing pad,"Description
Part of the Shinagawa Grand Commons complex

"
Tokyo,Mitsubishi UFJ Trust & Banking Corporation Head Office,http://skyscraperpage.com/diagrams/images/51182.gif,http://skyscraperpage.com/cities/?buildingID=27917,487 ft,2000,2003,30,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
- Architect: Mitsubishi Jisho Sekkei

- Structural: Taisei Corporation, Shimizu Corporation

"
Tokyo,Park Court Chiyoda Fujimi Tower,http://skyscraperpage.com/diagrams/images/84726.gif,http://skyscraperpage.com/cities/?buildingID=103309,489 ft,2011,2014,40,Building Uses - residential; Structural Types - highrise,
Tokyo,Pacific Century Place,http://skyscraperpage.com/diagrams/images/39302.gif,http://skyscraperpage.com/cities/?buildingID=27914,491 ft,1999,2001,32,"Building Uses - office; Structural Types - highrise; Materials - glass - steel - concrete, reinforced",
Tokyo,Iidabashi Grand Bloom,http://skyscraperpage.com/diagrams/images/84725.gif,http://skyscraperpage.com/cities/?buildingID=103310,491 ft,2011,2014,30,Building Uses - office; Structural Types - highrise,
Tokyo,Shinagawa Grand Central Tower,http://skyscraperpage.com/diagrams/images/37511.gif,http://skyscraperpage.com/cities/?buildingID=27919,491 ft,2000,2003,32,Building Uses - office - restaurant - retail; Structural Types - highrise - landing pad,"Description
Part of the Shinagawa Grand Commons Complex.

"
Tokyo,Sumitomo Mitsui Banking Corporation East Tower,http://skyscraperpage.com/diagrams/images/84719.gif,http://skyscraperpage.com/cities/?buildingID=105613,492 ft,2012,2015,29,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - modern,
Tokyo,Taiyo Seimei Shinagawa Building,http://skyscraperpage.com/diagrams/images/22523.gif,http://skyscraperpage.com/cities/?buildingID=27922,492 ft,2000,2003,30,Building Uses - office; Structural Types - highrise - landing pad,"Description
Part of the Shinagawa Grand Commons complex

"
Tokyo,Granpark Tower,http://skyscraperpage.com/diagrams/images/56303.gif,http://skyscraperpage.com/cities/?buildingID=30695,492 ft,null,1996,34,"Building Uses - office; Structural Types - highrise - landing pad; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• Architect: NTT Urban Development.



• Incorporation: Hakuhodo Incorporated.

• Developer: NTT Urban Development.

"
Tokyo,Nihon Keizai Shimbun Tokyo Headquarters Building,http://skyscraperpage.com/diagrams/images/64281.gif,http://skyscraperpage.com/cities/?buildingID=44523,492 ft,2007,2009,31,Building Uses - office; Structural Types - highrise,
Tokyo,Marunouchi Eiraku Building,http://skyscraperpage.com/diagrams/images/77543.gif,http://skyscraperpage.com/cities/?buildingID=103742,492 ft,null,2012,27,Building Uses - office - restaurant - retail; Structural Types - highrise,
Tokyo,JR East Japan Building,http://skyscraperpage.com/diagrams/images/77486.gif,http://skyscraperpage.com/cities/?buildingID=2863,493 ft,1994,1997,28,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern,
Tokyo,Air Rise Tower,http://skyscraperpage.com/diagrams/images/62549.gif,http://skyscraperpage.com/cities/?buildingID=36807,494 ft,2004,2007,42,Building Uses - residential; Structural Types - highrise,
Tokyo,Odakyu Southern Tower,http://skyscraperpage.com/diagrams/images/77356.gif,http://skyscraperpage.com/cities/?buildingID=2891,495 ft,1994,1998,35,Building Uses - hotel - office; Structural Types - highrise,
Tokyo,Futako-Tamagawa Rise Tower & Residence Tower East,http://skyscraperpage.com/diagrams/images/77517.gif,http://skyscraperpage.com/cities/?buildingID=59150,496 ft,2007,2010,42,Building Uses - residential - retail; Structural Types - highrise,"Description
Architect: RIA, Tokyu Sekkei Consultants, Nihon Sekkei

"
Tokyo,Shiba-Koen First Building,http://skyscraperpage.com/diagrams/images/37510.gif,http://skyscraperpage.com/cities/?buildingID=27913,496 ft,null,2000,35,Building Uses - mixed use - office - residential; Structural Types - highrise,
Tokyo,Shinagawa East One Tower,http://skyscraperpage.com/diagrams/images/37509.gif,http://skyscraperpage.com/cities/?buildingID=27916,497 ft,2000,2003,32,Building Uses - office; Structural Types - highrise - landing pad,"Description
Part of the Shinagawa Grand Commons complex

"
Tokyo,Garden Air Tower,http://skyscraperpage.com/diagrams/images/51179.gif,http://skyscraperpage.com/cities/?buildingID=2864,501 ft,2000,2003,35,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - concrete,"Description
- Architect: Nikken Housing System, Nikken Sekkei Ltd.

"
Tokyo,Park Tower Gran Sky,http://skyscraperpage.com/diagrams/images/77155.gif,http://skyscraperpage.com/cities/?buildingID=48082,502 ft,2007,2010,44,Building Uses - residential; Structural Types - highrise,
Tokyo,City Towers Toyosu The Symbol,http://skyscraperpage.com/diagrams/images/85023.gif,http://skyscraperpage.com/cities/?buildingID=42940,502 ft,2007,2010,45,Building Uses - residential; Structural Types - highrise,
Tokyo,Ark Mori Building,http://skyscraperpage.com/diagrams/images/61580.gif,http://skyscraperpage.com/cities/?buildingID=2861,503 ft,1983,1986,37,Building Uses - office; Structural Types - highrise; Architectural Style - international,
Tokyo,W-Comfort Towers West Tower,http://skyscraperpage.com/diagrams/images/34566.gif,http://skyscraperpage.com/cities/?buildingID=22018,503 ft,null,2005,45,Building Uses - residential; Structural Types - highrise,
Tokyo,Toranomon Towers Residence,http://skyscraperpage.com/diagrams/images/43333.gif,http://skyscraperpage.com/cities/?buildingID=33483,504 ft,2003,2006,41,Building Uses - residential; Structural Types - highrise,
Tokyo,Takanawa The Residence,http://skyscraperpage.com/diagrams/images/41442.gif,http://skyscraperpage.com/cities/?buildingID=32484,505 ft,2002,2005,47,Building Uses - residential; Structural Types - highrise,"Description
Architect: Mitsubishi Estate Co.

Structural: Haseko Corporation

"
Tokyo,Otemachi Financial City North Tower,http://skyscraperpage.com/diagrams/images/77143.gif,http://skyscraperpage.com/cities/?buildingID=84270,505 ft,2010,2012,31,Building Uses - office - retail; Structural Types - highrise; Architectural Style - modern,
Tokyo,Plaza Tower Kachidoki,http://skyscraperpage.com/diagrams/images/34533.gif,http://skyscraperpage.com/cities/?buildingID=30931,509 ft,2001,2004,43,"Building Uses - residential; Structural Types - highrise; Materials - concrete, reinforced",
Tokyo,Tokyo Dome Hotel,http://skyscraperpage.com/diagrams/images/880.gif,http://skyscraperpage.com/cities/?buildingID=882,509 ft,1997,2000,43,Building Uses - hotel; Structural Types - highrise,"Description
Architect:  Kenzo Tange

"
Tokyo,Harumi Island Triton Square Tower Z,http://skyscraperpage.com/diagrams/images/65996.gif,http://skyscraperpage.com/cities/?buildingID=6335,509 ft,null,2000,35,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
- Architect: Yamashita Sekkei, Kume Sekkei, Nikken Sekkei Ltd.

"
Tokyo,Cross Air Tower,http://skyscraperpage.com/diagrams/images/77481.gif,http://skyscraperpage.com/cities/?buildingID=55721,512 ft,2010,2013,41,Building Uses - mixed use - office - residential - retail; Structural Types - highrise,
Tokyo,Kasumigaseki Building,http://skyscraperpage.com/diagrams/images/34538.gif,http://skyscraperpage.com/cities/?buildingID=1780,512 ft,1965,1968,36,Building Uses - office; Structural Types - highrise,"Description
Architect: Mitsui Fudosan, Kajima Design, Yamashita Sekkei



This was the first modern office skyscraper to be built in Tokyo.



Tallest building in Tokyo and Japan from April 1968 to March 1970, surpassed by the World Trade Center Building.

"
Tokyo,Kasumigaseki Common Gate East Building,http://skyscraperpage.com/diagrams/images/65998.gif,http://skyscraperpage.com/cities/?buildingID=36798,514 ft,2005,2007,33,Building Uses - office - retail; Structural Types - highrise,"Description
Architect: Kume Sekkei, Taisei Corporation, Nippon Steel Corporation

Structural: Taisei Corporation, Nippon Steel Corporation, Nippon Densetsu Kogyo Co. Ltd., Mitsubishi Heavy Industries



In the name Common Gate, ""Common"" refers to the government and people working together, while ""Gate"" is in reference to the ""seki"" in Kasumigaseki, which means barrier or gate.

"
Tokyo,Atago Green Hills Forest Tower,http://skyscraperpage.com/diagrams/images/51168.gif,http://skyscraperpage.com/cities/?buildingID=2958,515 ft,null,2001,42,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,
Tokyo,Park Court Akasaka The Tower,http://skyscraperpage.com/diagrams/images/68631.gif,http://skyscraperpage.com/cities/?buildingID=49744,516 ft,2006,2009,43,Building Uses - mixed use - office - parking garage - residential - retail; Structural Types - highrise,
Tokyo,Shiroyama JT Trust Tower,http://skyscraperpage.com/diagrams/images/38082.gif,http://skyscraperpage.com/cities/?buildingID=27912,518 ft,1989,1991,37,Building Uses - office; Structural Types - highrise,
Tokyo,Tokyo Skytree East Tower,http://skyscraperpage.com/diagrams/images/71299.gif,http://skyscraperpage.com/cities/?buildingID=39290,518 ft,2010,2011,31,Building Uses - office; Structural Types - highrise,
Tokyo,Akasaka K-Tower,http://skyscraperpage.com/diagrams/images/63768.gif,http://skyscraperpage.com/cities/?buildingID=84271,518 ft,2009,2011,30,Building Uses - mixed use - office - residential - retail; Structural Types - highrise,"Description
Located on the former site of the Kajima Corporation Headquarters.

"
Tokyo,Prudential Tower,http://skyscraperpage.com/diagrams/images/77522.gif,http://skyscraperpage.com/cities/?buildingID=2816,520 ft,1999,2002,38,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,
Tokyo,Brillia Tower Tokyo,http://skyscraperpage.com/diagrams/images/43362.gif,http://skyscraperpage.com/cities/?buildingID=32482,521 ft,2002,2006,45,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Kume Sekkei

Structural: Taisei Corporation

"
Tokyo,Roppongi Hills Residences C,http://skyscraperpage.com/diagrams/images/71349.gif,http://skyscraperpage.com/cities/?buildingID=27135,522 ft,null,2003,43,Building Uses - residential; Structural Types - highrise,
Tokyo,Roppongi Hills Residences B,http://skyscraperpage.com/diagrams/images/71348.gif,http://skyscraperpage.com/cities/?buildingID=27134,522 ft,null,2003,43,Building Uses - residential; Structural Types - highrise,
Tokyo,Tornare Nihombashi-Hamacho,http://skyscraperpage.com/diagrams/images/39347.gif,http://skyscraperpage.com/cities/?buildingID=36771,524 ft,2003,2005,47,Building Uses - residential - parking garage - retail; Structural Types - highrise - landing pad; Architectural Style - postmodern,
Tokyo,Concieria Nishi-Shinjuku Tower's West,http://skyscraperpage.com/diagrams/images/63692.gif,http://skyscraperpage.com/cities/?buildingID=40781,524 ft,2005,2008,44,"Building Uses - residential; Structural Types - highrise; Materials - concrete, reinforced",
Tokyo,Nippon Seimei Marunouchi Building,http://skyscraperpage.com/diagrams/images/51173.gif,http://skyscraperpage.com/cities/?buildingID=32479,525 ft,2001,2004,28,Building Uses - office; Structural Types - highrise - landing pad; Architectural Style - international; Materials - glass - steel - concrete,"Description
- Architect: Mitsubishi Estate Company, Nikken Sekkei Ltd.

"
Tokyo,Shibaura Island Cape Tower,http://skyscraperpage.com/diagrams/images/38701.gif,http://skyscraperpage.com/cities/?buildingID=36805,528 ft,2004,2006,48,Building Uses - residential; Structural Types - highrise,
Tokyo,Shinjuku Maynds Tower,http://skyscraperpage.com/diagrams/images/29309.gif,http://skyscraperpage.com/cities/?buildingID=27911,529 ft,1992,1995,34,Building Uses - office; Structural Types - highrise,
Tokyo,Akasaka Tower Residence,http://skyscraperpage.com/diagrams/images/71300.gif,http://skyscraperpage.com/cities/?buildingID=39008,532 ft,2005,2008,45,"Building Uses - residential; Structural Types - highrise; Materials - concrete, reinforced","Description
floor height, floor 43:  5.0 m

floor height, floors 41-42:  3.6 m

floor height, floors 30-40:  3.5 m

floor height, floors 12-27, 29:  3.4 m

floor height, floor 11:  4.4 m



source:  http://www.akasaka-tower.jp

"
Tokyo,Tokyo World Trade Center Building,http://skyscraperpage.com/diagrams/images/35331.gif,http://skyscraperpage.com/cities/?buildingID=2870,533 ft,null,1970,40,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Mitsubishi Electric



Tallest building in Tokyo and Japan for one year, from March 1970, surpassing the Kasumigaseki Building, to March 1971 when it was overtaken by the Keio Plaza Hotel.

"
Tokyo,Metropolitan Government Building Tower 2,http://skyscraperpage.com/diagrams/images/46018.gif,http://skyscraperpage.com/cities/?buildingID=8887,536 ft,1988,1991,34,Building Uses - city hall - government - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,
Tokyo,Tokyo Building,http://skyscraperpage.com/diagrams/images/53758.gif,http://skyscraperpage.com/cities/?buildingID=32474,538 ft,2003,2005,33,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
• Architect: Mitsubishi Jisho Sekkei Inc. & Kajima Design. 

• Construction:  Kajima Corporation.



• Incorporations & Investors: JR East Japan Railways Corporation, Mitsubishi Real Estate, Bank of Tokyo-Mitsubishi.

"
Tokyo,KDDI Building,http://skyscraperpage.com/diagrams/images/61536.gif,http://skyscraperpage.com/cities/?buildingID=27910,540 ft,1971,1974,32,Building Uses - office; Structural Types - highrise,"Description
Architect: General Building Research Corporation of Japan, Marunouchi Kenchiku Jimusho, Mutoh Kozo Rikigaku Kenkyusho

Structural: Kajima Corporation, Obayashi Group, Shimizu Corporation



Stands for Kokusai Denshin Denwa International

"
Tokyo,Tokyo Twin Parks Right Wing,http://skyscraperpage.com/diagrams/images/61534.gif,http://skyscraperpage.com/cities/?buildingID=2818,541 ft,1999,2002,47,Building Uses - residential; Structural Types - highrise,"Description
Architect: Mitsubishi Jijo Sekkei

Structural: Taisei Corporation

"
Tokyo,Triton View Tower,http://skyscraperpage.com/diagrams/images/6512.gif,http://skyscraperpage.com/cities/?buildingID=6514,541 ft,1994,1998,50,Building Uses - residential; Structural Types - highrise,
Tokyo,Naka-Meguro Atlas Tower,http://skyscraperpage.com/diagrams/images/77479.gif,http://skyscraperpage.com/cities/?buildingID=55720,541 ft,2007,2009,45,Building Uses - mixed use - office - residential - retail; Structural Types - highrise,"Description
Architect: Nikken Sekkei

Structural: Kajima Design, Toda Corporation, Sato Kogyo Co., Ltd.

"
Tokyo,Waterras Tower,http://skyscraperpage.com/diagrams/images/77141.gif,http://skyscraperpage.com/cities/?buildingID=83006,541 ft,2009,2013,41,Building Uses - mixed use - office - parking garage - residential - retail; Structural Types - highrise; Architectural Style - modern,
Tokyo,Tokyo Twin Parks Left Wing,http://skyscraperpage.com/diagrams/images/61535.gif,http://skyscraperpage.com/cities/?buildingID=2817,541 ft,1999,2002,47,Building Uses - residential; Structural Types - highrise,"Description
Architect: Mitsubishi Jijo Sekkei

Structural: Taisei Corporation

"
Tokyo,Toyosu Center Building,http://skyscraperpage.com/diagrams/images/43372.gif,http://skyscraperpage.com/cities/?buildingID=2869,541 ft,1989,1992,37,Building Uses - office; Structural Types - highrise - landing pad,"Description
Architect: Nikken Sekkei

Structural: Shimizu Corporation, Taisei Corporation, Kajima Corporation, Kumagai Co. Ltd., Sato Kensetsu Kogyo Co. Ltd.

"
Tokyo,Toshiba Building,http://skyscraperpage.com/diagrams/images/61533.gif,http://skyscraperpage.com/cities/?buildingID=2868,544 ft,1981,1984,40,Building Uses - office; Structural Types - highrise,
Tokyo,Shinjuku Front Tower,http://skyscraperpage.com/diagrams/images/65957.gif,http://skyscraperpage.com/cities/?buildingID=83005,546 ft,2008,2011,35,Building Uses - office; Structural Types - highrise,
Tokyo,City Towers Toyosu The Twin South Tower,http://skyscraperpage.com/diagrams/images/63153.gif,http://skyscraperpage.com/cities/?buildingID=63059,548 ft,2006,2009,48,Building Uses - residential; Structural Types - highrise,"Description
Architect: Nikken Sekkei

Structural: Kajima Corporation

"
Tokyo,Yebisu Garden Place Tower,http://skyscraperpage.com/diagrams/images/5828.gif,http://skyscraperpage.com/cities/?buildingID=5830,548 ft,null,1994,40,Building Uses - office - restaurant; Structural Types - highrise,
Tokyo,Shibaura Island Bloom Tower,http://skyscraperpage.com/diagrams/images/40956.gif,http://skyscraperpage.com/cities/?buildingID=44522,549 ft,2006,2008,48,Building Uses - residential; Structural Types - highrise,"Description
Architect: Shimizu Corporation

Structural: Shimizu Corporation

"
Tokyo,Sapia Tower,http://skyscraperpage.com/diagrams/images/45547.gif,http://skyscraperpage.com/cities/?buildingID=36804,549 ft,2004,2007,35,Building Uses - mixed use - conference - hotel - office - science - university; Structural Types - highrise,
Tokyo,Capital Mark Tower,http://skyscraperpage.com/diagrams/images/40965.gif,http://skyscraperpage.com/cities/?buildingID=36776,549 ft,2004,2007,47,Building Uses - residential; Structural Types - highrise,"Description
Architect: Nikken Housing System, AXS Satow Inc.

Structural: Kajima Corporation

"
Tokyo,Shinjuku Station New South Entrance Building,http://skyscraperpage.com/diagrams/images/84723.gif,http://skyscraperpage.com/cities/?buildingID=105557,551 ft,2013,2015,33,Building Uses - office - parking garage - restaurant - retail - station; Structural Types - highrise; Architectural Style - modern,
Tokyo,Central Park Tower La Tour Shinjuku,http://skyscraperpage.com/diagrams/images/61575.gif,http://skyscraperpage.com/cities/?buildingID=32676,551 ft,2006,2010,46,Building Uses - residential; Structural Types - highrise,"Description
Architect: Nihon Sekkei

"
Tokyo,Bay City Harumi Sky Link Tower,http://skyscraperpage.com/diagrams/images/68633.gif,http://skyscraperpage.com/cities/?buildingID=49770,554 ft,2006,2009,49,Building Uses - residential; Structural Types - highrise,"Description
Architect: Irie Miyake Architects & Engineers

"
Tokyo,Shibaura Island Grove Tower,http://skyscraperpage.com/diagrams/images/38661.gif,http://skyscraperpage.com/cities/?buildingID=36803,554 ft,2004,2007,49,Building Uses - residential; Structural Types - highrise,
Tokyo,JT Building,http://skyscraperpage.com/diagrams/images/61532.gif,http://skyscraperpage.com/cities/?buildingID=2528,557 ft,1991,1995,35,Building Uses - office; Structural Types - highrise,
Tokyo,Shibaura Island Air Tower,http://skyscraperpage.com/diagrams/images/38600.gif,http://skyscraperpage.com/cities/?buildingID=36802,557 ft,2004,2007,48,Building Uses - residential - office; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Kajima Corporation

"
Tokyo,Marunouchi Park Building,http://skyscraperpage.com/diagrams/images/77542.gif,http://skyscraperpage.com/cities/?buildingID=49774,558 ft,2007,2009,35,Building Uses - office - retail; Structural Types - highrise,"Description
Architect: Mitsubishi Jisho Sekkei Inc.



Demolition on the Mitsuibishi Shoji Building, Furukawa Building, and Marunouchi-Yaesu Building began in August of 2006.

"
Tokyo,City Towers Toyosu The Twin North Tower,http://skyscraperpage.com/diagrams/images/63152.gif,http://skyscraperpage.com/cities/?buildingID=49544,562 ft,2006,2009,50,Building Uses - residential; Structural Types - highrise,
Tokyo,Royal Park Shiodome Tower,http://skyscraperpage.com/diagrams/images/82366.gif,http://skyscraperpage.com/cities/?buildingID=7434,564 ft,2000,2003,38,Building Uses - office - hotel; Structural Types - highrise,
Tokyo,Park Axis Aoyama 1-chome Tower,http://skyscraperpage.com/diagrams/images/61403.gif,http://skyscraperpage.com/cities/?buildingID=30782,566 ft,2004,2007,46,Building Uses - residential; Structural Types - highrise,"Description
Architect: Taisei Corporation

Structural: Taisei Corporation

"
Tokyo,Shiodome Media Tower,http://skyscraperpage.com/diagrams/images/61530.gif,http://skyscraperpage.com/cities/?buildingID=2815,566 ft,2000,2003,34,Building Uses - office; Structural Types - highrise,
Tokyo,Tokyo Shiodome Building,http://skyscraperpage.com/diagrams/images/53769.gif,http://skyscraperpage.com/cities/?buildingID=28627,568 ft,2002,2005,37,"Building Uses - office - hotel - office; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - limestone - concrete, reinforced",
Tokyo,Harumi Island Triton Square Tower Y,http://skyscraperpage.com/diagrams/images/65994.gif,http://skyscraperpage.com/cities/?buildingID=6334,574 ft,null,2000,40,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
- Architect: Yamashita Sekkei, Kume Sekkei, Nikken Sekkei Ltd.

"
Tokyo,Kasumigaseki Common Gate West Building,http://skyscraperpage.com/diagrams/images/65999.gif,http://skyscraperpage.com/cities/?buildingID=36797,577 ft,2005,2007,38,Building Uses - office - retail; Structural Types - highrise,"Description
Architect: Kume Sekkei, Taisei Corporation, Nippon Steel Corporation

Structural: Taisei Corporation, Nippon Steel Corporation, Nippon Densetsu Kogyo Co. Ltd., Mitsubishi Heavy Industries



In the name Common Gate, ""Common"" refers to the government and people working together, while ""Gate"" is in reference to the ""seki"" in Kasumigaseki, which means barrier or gate.

"
