city,name,img,building_page-href,height_ft,date_start,date_end,floors,tags,,country
Sunny Isles Beach,Trump Towers I,http://skyscraperpage.com/diagrams/images/34909.gif,http://skyscraperpage.com/cities/?buildingID=39216,null,2005,2008,45,Building Uses - residential; Structural Types - highrise,null,null
Sunny Isles Beach,International Beach Resort,http://skyscraperpage.com/diagrams/images/31716.gif,http://skyscraperpage.com/cities/?buildingID=33357,null,2003,2004,33,"Building Uses - hotel - residential - retail; Structural Types - highrise; Architectural Style - international - modern; Materials - glass - steel - concrete, reinforced",null,null
Sunny Isles Beach,Turnberry Ocean Colony North Tower,http://skyscraperpage.com/diagrams/images/32106.gif,http://skyscraperpage.com/cities/?buildingID=35555,null,2003,2007,37,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced",null,null
Sunny Isles Beach,Trump Towers II,http://skyscraperpage.com/diagrams/images/34910.gif,http://skyscraperpage.com/cities/?buildingID=39217,null,2005,2008,45,Building Uses - residential; Structural Types - highrise,null,null
Sunny Isles Beach,Turnberry Ocean Colony South Tower,http://skyscraperpage.com/diagrams/images/32107.gif,http://skyscraperpage.com/cities/?buildingID=35554,null,null,2004,37,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced",null,null
Sunny Isles Beach,Ocean Four Condominiums,http://skyscraperpage.com/diagrams/images/36633.gif,http://skyscraperpage.com/cities/?buildingID=40997,null,null,2008,42,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - postmodern; Materials - glass,null,null
Sunny Isles Beach,Trump Towers III,http://skyscraperpage.com/diagrams/images/34911.gif,http://skyscraperpage.com/cities/?buildingID=39219,null,2007,2009,45,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null,null
Sunny Isles Beach,Jade Signature,http://skyscraperpage.com/diagrams/images/88807.gif,http://skyscraperpage.com/cities/?buildingID=35116,650,2014,null,57,Building Uses - residential - parking garage - fitness center; Structural Types - highrise; Architectural Style - modern,"
Architect: Herzog & de Meuron

Developer: Fortune International Group

Other companies involved: PYR / Pierre-Yves Rochon / Raymond Jungles / Fortune Development Sales

",null
Sunny Isles Beach,Mansions at Acqualina,http://skyscraperpage.com/diagrams/images/77894.gif,http://skyscraperpage.com/cities/?buildingID=99503,643,2012,2015,46,Building Uses - residential - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - postmodern,"
Developer: The Trump Group

",null
Sunny Isles Beach,The Ritz-Carlton Residences,http://skyscraperpage.com/diagrams/images/88850.gif,http://skyscraperpage.com/cities/?buildingID=104439,642,2016,null,50,Building Uses - residential - garden - parking garage - restaurant - fitness center; Structural Types - highrise; Architectural Style - modern,,null
Sunny Isles Beach,Porsche Design Tower,http://skyscraperpage.com/diagrams/images/88672.gif,http://skyscraperpage.com/cities/?buildingID=98968,641,2013,2016,57,Building Uses - residential - garden - parking garage - retail - fitness center; Structural Types - highrise; Architectural Style - modern,"
Architect: Porsche Design Group 

Developer: Dezer Properties

",null
Sunny Isles Beach,Residences by Armani Casa,http://skyscraperpage.com/diagrams/images/88853.gif,http://skyscraperpage.com/cities/?buildingID=103883,640,2016,null,60,Building Uses - residential - garden - parking garage - fitness center; Structural Types - highrise; Architectural Style - modern,"
Architect: César Pelli

Developer: The Related Group; Dezer Development

",null
Sunny Isles Beach,Palace,http://skyscraperpage.com/diagrams/images/36045.gif,http://skyscraperpage.com/cities/?buildingID=33358,551,2003,2005,55,"Building Uses - residential - parking garage - retail; Structural Types - highrise; Architectural Style - chicago school - modern; Materials - glass - concrete, reinforced","
Architects:      Seiger Suarez

Developer:     Trump Organization & Dezer Development

Constructor:  Coscan Construction

",null
Sunny Isles Beach,Royale,http://skyscraperpage.com/diagrams/images/36046.gif,http://skyscraperpage.com/cities/?buildingID=33359,550,2005,2008,55,"Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - chicago school - postmodern; Materials - glass - aluminium - concrete, reinforced","
Architects: The Sieger Suarez Architectural Partnership

Developer: Dezer Properties / The Trump Organization

Constructor: Coastal Construction

",null
Sunny Isles Beach,Jade Ocean,http://skyscraperpage.com/diagrams/images/62896.gif,http://skyscraperpage.com/cities/?buildingID=49483,546,2006,2009,51,Building Uses - residential - parking garage - restaurant - retail - fitness center; Structural Types - highrise; Architectural Style - postmodern,"
Architect: Ott & Associates Architects - USA

",null
Sunny Isles Beach,Regalia,http://skyscraperpage.com/diagrams/images/77895.gif,http://skyscraperpage.com/cities/?buildingID=39013,485,2011,2014,43,Building Uses - residential - garden - parking garage - retail - fitness center; Structural Types - highrise; Architectural Style - modern,,null
Sunny Isles Beach,La Perla Ocean Residences,http://skyscraperpage.com/diagrams/images/34888.gif,http://skyscraperpage.com/cities/?buildingID=39215,447,2004,2006,42,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,"
- Architect: Kobi Karp Architecture



- Cornerstone Premier Communities

",null
Sunny Isles Beach,,,,,,,,,,null
Syracuse,Chase Tower,http://skyscraperpage.com/diagrams/images/27629.gif,http://skyscraperpage.com/cities/?buildingID=28507,null,null,1974,18,Building Uses - office; Structural Types - highrise; Architectural Style - international,null,null
Syracuse,Clinton Towers,http://skyscraperpage.com/diagrams/images/26878.gif,http://skyscraperpage.com/cities/?buildingID=29156,null,null,1976,23,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - brick,null,null
Syracuse,James M. Hanley U.S. Courthouse and Federal Building,http://skyscraperpage.com/diagrams/images/23836.gif,http://skyscraperpage.com/cities/?buildingID=28548,null,null,null,16,Building Uses - office; Structural Types - highrise; Architectural Style - modern,null,null
Syracuse,Madison Towers,http://skyscraperpage.com/diagrams/images/57597.gif,http://skyscraperpage.com/cities/?buildingID=29162,null,null,1975,14,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null,null
Syracuse,Vinette Towers,http://skyscraperpage.com/diagrams/images/57614.gif,http://skyscraperpage.com/cities/?buildingID=32569,null,null,null,12,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null,null
Syracuse,HSBC Bank Building,http://skyscraperpage.com/diagrams/images/35969.gif,http://skyscraperpage.com/cities/?buildingID=31566,null,null,null,15,Building Uses - office; Structural Types - highrise; Architectural Style - modern,null,null
Syracuse,Harrison House,http://skyscraperpage.com/diagrams/images/35956.gif,http://skyscraperpage.com/cities/?buildingID=31983,null,null,1974,21,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - brick,null,null
Syracuse,John H. Mulroy - Onondaga County Civic Center,http://skyscraperpage.com/diagrams/images/35959.gif,http://skyscraperpage.com/cities/?buildingID=31567,null,null,1976,16,Building Uses - office; Structural Types - highrise; Architectural Style - modern,null,null
Syracuse,Marx Hotel,http://skyscraperpage.com/diagrams/images/23031.gif,http://skyscraperpage.com/cities/?buildingID=28549,null,null,1969,20,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern; Materials - glass,null,null
Syracuse,Almus Olver Towers,http://skyscraperpage.com/diagrams/images/57615.gif,http://skyscraperpage.com/cities/?buildingID=32942,null,null,1963,13,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null,null
Syracuse,475 South Salina Street,http://skyscraperpage.com/diagrams/images/77791.gif,http://skyscraperpage.com/cities/?buildingID=31978,null,null,null,15,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern,null,null
Syracuse,Skyline Apartments,http://skyscraperpage.com/diagrams/images/57596.gif,http://skyscraperpage.com/cities/?buildingID=29158,null,1951,1953,12,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null,null
Syracuse,Hawthorn Suites Hotel,http://skyscraperpage.com/diagrams/images/77792.gif,http://skyscraperpage.com/cities/?buildingID=32564,null,null,null,11,Building Uses - hotel; Structural Types - highrise; Architectural Style - neo-classical,null,null
Syracuse,State Tower,http://skyscraperpage.com/diagrams/images/39194.gif,http://skyscraperpage.com/cities/?buildingID=7551,315,null,1928,23,Building Uses - office; Structural Types - highrise; Architectural Style - art deco - streamline moderne; Materials - brick,,null
Syracuse,AXA Tower I,http://skyscraperpage.com/diagrams/images/43161.gif,http://skyscraperpage.com/cities/?buildingID=3058,308,1964,1965,20,Building Uses - office; Structural Types - highrise; Architectural Style - international; Materials - glass - aluminium,,null
Syracuse,AXA Tower II,http://skyscraperpage.com/diagrams/images/21899.gif,http://skyscraperpage.com/cities/?buildingID=3057,268,null,1973,20,Building Uses - office; Structural Types - highrise; Architectural Style - international; Materials - glass - aluminium,,null
Syracuse,Toomey Abbott Towers,http://skyscraperpage.com/diagrams/images/47045.gif,http://skyscraperpage.com/cities/?buildingID=29153,229,1967,1968,24,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - concrete,"
- Architect: Sargent Webster Crenshaw & Folley

",null
Syracuse,Lawrinson Hall,http://skyscraperpage.com/diagrams/images/24650.gif,http://skyscraperpage.com/cities/?buildingID=29152,223,null,1965,21,Building Uses - residential - university; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"
- This is the tallest building on the campus of Syracuse University.

",null
Syracuse,Bernardine Apartments,http://skyscraperpage.com/diagrams/images/35954.gif,http://skyscraperpage.com/cities/?buildingID=30044,220,null,1973,23,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - brick,"
- This is a senior citizens high-rise.



- This is the tallest of two buildings in the Loretto Geriatric Center complex.

",null
Syracuse,Jefferson Tower,http://skyscraperpage.com/diagrams/images/27628.gif,http://skyscraperpage.com/cities/?buildingID=29161,210,null,1967,23,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - brick,,null
Syracuse,Townsend Towers,http://skyscraperpage.com/diagrams/images/44992.gif,http://skyscraperpage.com/cities/?buildingID=29151,194,1971,1972,21,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - brick,,null
Syracuse,Chimes Building,http://skyscraperpage.com/diagrams/images/27618.gif,http://skyscraperpage.com/cities/?buildingID=29150,187,null,null,12,Building Uses - office; Structural Types - highrise; Architectural Style - art deco - streamline moderne; Materials - limestone,,null
Syracuse,Hills Building,http://skyscraperpage.com/diagrams/images/26657.gif,http://skyscraperpage.com/cities/?buildingID=29154,187,null,null,12,Building Uses - office; Structural Types - highrise; Architectural Style - art deco - streamline moderne; Materials - brick,,null
Syracuse,Brighton Towers I,http://skyscraperpage.com/diagrams/images/35957.gif,http://skyscraperpage.com/cities/?buildingID=31979,178,null,1973,18,Building Uses - residential; Structural Types - highrise; Architectural Style - international,,null
Syracuse,Brighton Towers II,http://skyscraperpage.com/diagrams/images/35958.gif,http://skyscraperpage.com/cities/?buildingID=31980,178,null,1970,18,Building Uses - residential; Structural Types - highrise; Architectural Style - international,,null
Syracuse,Hotel Syracuse Radisson Plaza,http://skyscraperpage.com/diagrams/images/35976.gif,http://skyscraperpage.com/cities/?buildingID=31610,150,1922,1924,12,Building Uses - hotel; Structural Types - highrise; Architectural Style - neo-classical; Materials - brick,"
- Architect: George B. Post & Sons



- The hotel was closed in May of 2004.  It had left in disrepair.

",null
Syracuse,Onbank Building,http://skyscraperpage.com/diagrams/images/21702.gif,http://skyscraperpage.com/cities/?buildingID=27571,149,1896,1897,10,Building Uses - office; Structural Types - highrise; Architectural Style - neo-classical,"
- This was the first steel framed buildings in Syracuse.

",null
Syracuse,New York State Office Building,http://skyscraperpage.com/diagrams/images/35961.gif,http://skyscraperpage.com/cities/?buildingID=31611,138,1955,1956,8,Building Uses - office - government; Structural Types - highrise; Architectural Style - modern,,null
Syracuse,Snow Building,http://skyscraperpage.com/diagrams/images/61062.gif,http://skyscraperpage.com/cities/?buildingID=32769,131,null,1905,10,Building Uses - office; Structural Types - highrise; Architectural Style - romanesque; Materials - brick,,null
Syracuse,University Building,http://skyscraperpage.com/diagrams/images/57598.gif,http://skyscraperpage.com/cities/?buildingID=31612,131,null,1897,10,Building Uses - office; Structural Types - highrise; Architectural Style - neo-classical,"
- This building was lasted renovated in 1995.

",null
Syracuse,Verizon Building,http://skyscraperpage.com/diagrams/images/77794.gif,http://skyscraperpage.com/cities/?buildingID=31613,130,1927,1928,8,Building Uses - office; Structural Types - highrise - tower; Architectural Style - art deco - streamline moderne; Materials - steel - limestone,"
- This building is topped by a prominent communications tower.

",null
Syracuse,Haven Hall,http://skyscraperpage.com/diagrams/images/35960.gif,http://skyscraperpage.com/cities/?buildingID=31614,118,null,1964,12,Building Uses - residential - university; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,"
- Haven Hall is a dormitory housing 371 women on the campus of Syracuse University.

",null
Tacoma,Park Towers Apartments,http://skyscraperpage.com/diagrams/images/55652.gif,http://skyscraperpage.com/cities/?buildingID=16774,null,null,1951,15,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced",null,null
Tacoma,Vista Del Ray,http://skyscraperpage.com/diagrams/images/63943.gif,http://skyscraperpage.com/cities/?buildingID=8137,null,null,1951,17,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null,null
Tacoma,Wells Fargo Plaza,http://skyscraperpage.com/diagrams/images/63439.gif,http://skyscraperpage.com/cities/?buildingID=5775,338,null,1970,25,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - concrete,"
- Architect: Skidmore, Owings & Merrill LLP



- This is the tallest building in Tacoma.

",null
Tacoma,Murano Hotel,http://skyscraperpage.com/diagrams/images/60789.gif,http://skyscraperpage.com/cities/?buildingID=6982,278,null,1982,26,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern,"
- There were plans announced in 2002 to add 220 guest rooms to this hotel.

",null
Tacoma,Tacoma Municipal Building,http://skyscraperpage.com/diagrams/images/84608.gif,http://skyscraperpage.com/cities/?buildingID=16685,233,1930,1931,15,"Building Uses - office; Structural Types - highrise; Architectural Style - art deco; Materials - glass - concrete, reinforced - brick","
• Architects: Heath, Gove and Bell, John Graham & Associates. 



• Constructor: Howard S. Wright Construction Co.

___________________________________________________________



• This is the best example of Art Deco high-rise architecture in Tacoma, city which purchased the building in 1977 for a new city hall. 



• Originally proposed to be two buildings, one of 22 floors and other of 12 floors.

 

• In National Register of Historic Places at December 1978.

",null
Tacoma,Tacoma Financial Center,http://skyscraperpage.com/diagrams/images/66595.gif,http://skyscraperpage.com/cities/?buildingID=7194,230,null,1983,17,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - concrete,"
- Architect: Olson/Walker Archtiects

",null
Tacoma,Key Bank Tower,http://skyscraperpage.com/diagrams/images/66594.gif,http://skyscraperpage.com/cities/?buildingID=16684,213,1909,1911,17,Building Uses - office; Structural Types - highrise; Architectural Style - beaux arts; Materials - glass - stucco - brick,"
Architect: Heath, Gove and Bell 



- This building underwent a renovation between 1999 and 2001.



- For a very short time, this was the tallest building west of the Mississippi River and the first building built on the west coast to withstand earthquakes at short time opened as the National Realty Building.

",null
Tacoma,Washington Building,http://skyscraperpage.com/diagrams/images/61437.gif,http://skyscraperpage.com/cities/?buildingID=7981,210,1927,1928,17,Building Uses - office; Structural Types - highrise; Architectural Style - neo-classical,,null
Tacoma,St. Joseph's Hospital,http://skyscraperpage.com/diagrams/images/55699.gif,http://skyscraperpage.com/cities/?buildingID=16989,190,null,1975,13,"Building Uses - hospital; Structural Types - highrise; Architectural Style - modern; Materials - masonry - glass - concrete (plain) - concrete, reinforced","
• Architect: Bertrand Goldberg & Associates. 



• Other: Olympic Associates Company.

",null
Tacoma,One Stadium Way Tower North,http://skyscraperpage.com/diagrams/images/55482.gif,http://skyscraperpage.com/cities/?buildingID=16814,188,1972,1975,19,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced - brick","
• Architect: Lyle Swedberg & Associates Inc.

",null
Tacoma,Commencement Terrace,http://skyscraperpage.com/diagrams/images/63709.gif,http://skyscraperpage.com/cities/?buildingID=5776,185,1978,1979,16,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - concrete,,null
Tacoma,Frank Russell Building,http://skyscraperpage.com/diagrams/images/55496.gif,http://skyscraperpage.com/cities/?buildingID=16890,180,1986,1988,13,"Building Uses - office; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - granite - concrete, reinforced","
• Architect: Wyatt Stapper. 



• Constructors: Howard S. Wright Construction Co., Sellen Construction Company.

• Investor: Wells Real Estate Investment Trust Inc.

",null
Tacoma,Rust Building,http://skyscraperpage.com/diagrams/images/63021.gif,http://skyscraperpage.com/cities/?buildingID=7972,175,null,1920,12,Building Uses - office - retail; Structural Types - highrise; Architectural Style - beaux arts; Materials - brick,,null
Tacoma,City-County Building,http://skyscraperpage.com/diagrams/images/66593.gif,http://skyscraperpage.com/cities/?buildingID=16544,167,null,1959,12,"Building Uses - office - government; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete (plain) - concrete, reinforced",,null
Tacoma,Columbia Bank Canter,http://skyscraperpage.com/diagrams/images/66814.gif,http://skyscraperpage.com/cities/?buildingID=16839,160,1999,2001,9,"Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","
• Architect: Zimmer Gunsul Frasca Partnership. 



• Constructor: Sellen Construction Company.

___________________________________________________________



• Groundbreaking was on September 1, 1999. 

• A 38-foot ornamental triangle is on the top corner. 

• This building was First A class in city more than a decade.

",null
Tacoma,Harbor View Manor,http://skyscraperpage.com/diagrams/images/88120.gif,http://skyscraperpage.com/cities/?buildingID=16615,157,null,1969,15,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete (plain) - concrete, reinforced - brick","
• Companies: American Baptist Homes of the West, Graham Steel Corporation.

",null
Tacoma,Winthrop Apartments,http://skyscraperpage.com/diagrams/images/88299.gif,http://skyscraperpage.com/cities/?buildingID=16545,152,null,1925,12,Building Uses - mixed use - hotel - residential; Structural Types - highrise; Architectural Style - beaux arts; Materials - glass - stone - brick - concrete,"
• Architect: W.L. Stoddard.

___________________________________________________________



• Name is bade on Explorer Theodore Winthrop. 

• Marble were removed from interior in a renovation, one of first in city, which until June 2008, its reuse plans were still on-hold. 

• Tacoma's premier hotel between 1925-1971.

",null
Tacoma,Labor Ready Building II,http://skyscraperpage.com/diagrams/images/66596.gif,http://skyscraperpage.com/cities/?buildingID=16770,151,null,1956,12,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - masonry - glass - brick - concrete,,null
Tacoma,Plaza Four,http://skyscraperpage.com/diagrams/images/66820.gif,http://skyscraperpage.com/cities/?buildingID=16638,150,null,1971,12,"Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced - brick","
• Architect: CBK Van Norman & Associates.



• Developer: Krusz Company.

• General Contractor: Baugh Construction.

",null
Tacoma,Greater Tacoma Convention & Trade Center Center,http://skyscraperpage.com/diagrams/images/9236.gif,http://skyscraperpage.com/cities/?buildingID=7686,150,2002,2004,5,Building Uses - conference - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel,"
- As of Feburary of 2005, the 400' spire that was supposed to rise above the convention center has been put on hold.

",null
Tacoma,Pacific Tower,http://skyscraperpage.com/diagrams/images/55696.gif,http://skyscraperpage.com/cities/?buildingID=16729,146,2001,2003,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced","
• Constructor: HHJ Construction Inc.

• Developer: Hokold Development.

• This is a 12-story residential tower, Tacoma's tallest building, over a 2-story, underground parking garage.

",null
Tacoma,Labor Ready Building I,http://skyscraperpage.com/diagrams/images/66624.gif,http://skyscraperpage.com/cities/?buildingID=16857,136,1911,1912,10,Building Uses - office; Structural Types - highrise; Architectural Style - neo-classical; Materials - glass - stone - concrete,"
• Architect: Potter & Merrill.



• Other: Hurley-Mason Company.

___________________________________________________________



• In 2005, a US$ 5,000,000 exterior renovation was completed by Labor Ready.



• Weyerhaeuser corporate headquarters until 1971.

",null
Tacoma,Peter Sandberg Building,http://skyscraperpage.com/diagrams/images/66768.gif,http://skyscraperpage.com/cities/?buildingID=16903,120,1906,1907,10,Building Uses - office; Structural Types - highrise; Architectural Style - chicago school - modern; Materials - glass - concrete,"
• Engineers: Western Engineering Company.

• Entrepeneur: Peter Sandberg. 

___________________________________________________________



• When completed in late 1907, the building could support upto 24 floors as well the tallest reinforced concrete skyscraper on the West Coast.



• This building was completly reconstructed in 2001.

",null
Tacoma,,,,,,,,,,null
Tampa,Verizon Building,http://skyscraperpage.com/diagrams/images/86668.gif,http://skyscraperpage.com/cities/?buildingID=90051,null,null,null,14,Building Uses - telecom hotel; Structural Types - highrise,null,null
Tampa,Huntington Bank Plaza,http://skyscraperpage.com/diagrams/images/87700.gif,http://skyscraperpage.com/cities/?buildingID=90080,null,null,1925,12,Building Uses - office; Structural Types - highrise,null,null
Tampa,100 North Tampa,http://skyscraperpage.com/diagrams/images/50704.gif,http://skyscraperpage.com/cities/?buildingID=6056,579,1990,1992,42,Building Uses - office - conference - parking garage - fitness center; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - granite - concrete,"
Companies:

- Architect: HKS, Inc. 

- Contractor: Beers Construction

- Main Tenant: Regions Bank

Awards:

- Greater Tampa Bay Building of the Year Award (2000)

- Building Owners & Managers Association, BOMA (2001)

_________________________________________________

Facts & 



- Tallest building in Florida's Gulf Coast and second tallest building in Florida outside Miami, only behind Jacksonville's 42 story Bank of America Tower, completed in 1990.



- Originally planned to open as the Citizens and Southern Bank Plaza, it would later open as the AmSouth Building.



- Constrcution on the $108 million project lasted from May, 1990 to July, 1992. 



- 13 of the Building's 42 floors are enclosed parking.

",null
Tampa,Bank of America Plaza,http://skyscraperpage.com/diagrams/images/52979.gif,http://skyscraperpage.com/cities/?buildingID=518,577,null,1986,42,Building Uses - office - government; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"
- On January 5th 2002, a 15 year old student pilot deliberately crashed a stolen single engine Cessna into the 28th floor, slightly damaging the building.

The student was killed.



- Tallest building in Tampa from 1986 to 1992, surpassed by 100 North Tampa.

",null
Tampa,One Tampa City Center,http://skyscraperpage.com/diagrams/images/33800.gif,http://skyscraperpage.com/cities/?buildingID=652,537,null,1981,39,Building Uses - office - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass,"
- Architect: Welton Becket Associates

",null
Tampa,SunTrust Financial Center,http://skyscraperpage.com/diagrams/images/81672.gif,http://skyscraperpage.com/cities/?buildingID=626,525,1990,1992,36,Building Uses - office - conference - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,"
Architect: Cooper Carry and Associates

",null
Tampa,Element,http://skyscraperpage.com/diagrams/images/61725.gif,http://skyscraperpage.com/cities/?buildingID=54477,460,2007,2009,34,Building Uses - residential - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,"
- Architect: Rule Joy Trammell + Rubio



- Developer: Novare Group / Intown Tampa Development

",null
Tampa,Park Tower,http://skyscraperpage.com/diagrams/images/71002.gif,http://skyscraperpage.com/cities/?buildingID=676,458,null,1973,36,Building Uses - office - government - parking garage; Structural Types - highrise; Architectural Style - international,"
- The first seven stories of this building are a covered parking garage.



- This was Tampa's tallest building from 1972 to 1981 when the One Tampa City Center was completed/



- The building's top 6 stories are currently occupied by the United State Attorney General's offices.

",null
Tampa,Rivergate Tower,http://skyscraperpage.com/diagrams/images/23079.gif,http://skyscraperpage.com/cities/?buildingID=677,454,1986,1988,33,Building Uses - office - garden - parking garage; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - limestone - concrete,"
- Architect: Wolf Associates, Architects, Odell & Associates 



- Originally built as state headquarters for NCNB, which was formerly located in Miami. 



- The Rivergate Tower was intended to look like a lighthouse against the Tampa skyline.

",null
Tampa,SkyPoint,http://skyscraperpage.com/diagrams/images/61731.gif,http://skyscraperpage.com/cities/?buildingID=41001,414,2005,2007,32,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass,,null
Tampa,Hillsborough County Center,http://skyscraperpage.com/diagrams/images/836.gif,http://skyscraperpage.com/cities/?buildingID=838,375,null,1991,28,Building Uses - office; Structural Types - highrise,,null
Tampa,Sam Gibbons Federal Courthouse,http://skyscraperpage.com/diagrams/images/23216.gif,http://skyscraperpage.com/cities/?buildingID=678,375,1995,1997,17,Building Uses - courthouse; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - limestone,,null
Tampa,Tampa Marriott Waterside,http://skyscraperpage.com/diagrams/images/30581.gif,http://skyscraperpage.com/cities/?buildingID=10350,326,null,2000,27,Building Uses - hotel; Structural Types - highrise; Architectural Style - postmodern,,null
Tampa,Wachovia Center,http://skyscraperpage.com/diagrams/images/651.gif,http://skyscraperpage.com/cities/?buildingID=653,311,null,1985,22,Building Uses - office; Structural Types - highrise,,null
Tampa,Franklyn Exchange Building,http://skyscraperpage.com/diagrams/images/23080.gif,http://skyscraperpage.com/cities/?buildingID=680,280,null,1966,22,Building Uses - office; Structural Types - highrise,,null
Tampa,Southtrust Building,http://skyscraperpage.com/diagrams/images/677.gif,http://skyscraperpage.com/cities/?buildingID=679,279,null,1981,19,Building Uses - office; Structural Types - highrise,,null
Tampa,One Mack-Cali Center,http://skyscraperpage.com/diagrams/images/806.gif,http://skyscraperpage.com/cities/?buildingID=808,253,null,1981,19,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass,,null
Tampa,The Grand View,http://skyscraperpage.com/diagrams/images/39533.gif,http://skyscraperpage.com/cities/?buildingID=46253,235,null,2003,20,Building Uses - residential; Structural Types - highrise,"
Post Properties, Byrd Corporation, Sound Construction Group, Advanced Engineered Systems Corp., Arcadia Architectural Products.

",null
Tampa,Floridan Hotel,http://skyscraperpage.com/diagrams/images/57611.gif,http://skyscraperpage.com/cities/?buildingID=49925,204,null,1926,17,Building Uses - hotel - parking garage; Structural Types - highrise; Architectural Style - beaux arts; Materials - masonry,"
Architect: Francis J. Kennard and Son, Architects

",null
Tampa,Tampa City Hall,http://skyscraperpage.com/diagrams/images/61768.gif,http://skyscraperpage.com/cities/?buildingID=49927,160,null,1915,10,Building Uses - city hall; Structural Types - highrise,"
Architect: M. Leo Elliott

",null
Tampa,,,,,,,,,,null
Toledo,Fifth Third Center,http://skyscraperpage.com/diagrams/images/17892.gif,http://skyscraperpage.com/cities/?buildingID=21191,null,null,1906,17,Building Uses - office; Structural Types - highrise,null,null
Toledo,Radisson Hotel Toledo,http://skyscraperpage.com/diagrams/images/17848.gif,http://skyscraperpage.com/cities/?buildingID=21497,null,null,1985,17,Building Uses - hotel; Structural Types - highrise,null,null
Toledo,Executive Towers,http://skyscraperpage.com/diagrams/images/19142.gif,http://skyscraperpage.com/cities/?buildingID=21453,null,null,1957,13,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null,null
Toledo,Ramada Inn & Suites Toledo,http://skyscraperpage.com/diagrams/images/17854.gif,http://skyscraperpage.com/cities/?buildingID=21266,null,null,1975,19,Building Uses - hotel; Structural Types - highrise,null,null
Toledo,Parks Tower,http://skyscraperpage.com/diagrams/images/64598.gif,http://skyscraperpage.com/cities/?buildingID=21502,null,null,1971,16,Building Uses - residential - university; Structural Types - highrise,null,null
Toledo,Four SeaGate Building,http://skyscraperpage.com/diagrams/images/23901.gif,http://skyscraperpage.com/cities/?buildingID=21401,null,null,1986,10,Building Uses - office; Structural Types - highrise,null,null
Toledo,Wyndham Toledo,http://skyscraperpage.com/diagrams/images/17735.gif,http://skyscraperpage.com/cities/?buildingID=21372,null,null,1985,14,Building Uses - hotel; Structural Types - highrise,null,null
Toledo,Edison Plaza,http://skyscraperpage.com/diagrams/images/17853.gif,http://skyscraperpage.com/cities/?buildingID=21488,null,null,null,16,Building Uses - office; Structural Types - highrise,null,null
